monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1724389826168000,10879,1807796277,0,0,172,74073725,1,160,19739000
1724389846258000,10880,1807796437,0,0,172,74073725,1,160,20090000
1724389867770000,10881,1807796597,0,0,172,74073725,1,160,21512000
1724389886282000,10882,1807796757,0,0,172,74073725,1,160,18512000
1724389906374000,10883,1807796917,0,0,172,74073725,1,160,20092000
1724389926720000,10884,1807797077,0,0,172,74073725,1,160,20346000
1724389946439000,10885,1807797237,0,0,172,74073725,1,160,19719000
1724389966537000,10886,1807797397,0,0,172,74073725,1,160,20098000
1724389986565000,10887,1807797557,0,0,172,74073725,1,160,20028000
1724390006541000,10888,1807797717,0,0,172,74073725,1,160,19976000
1724390026522000,10889,1807797877,0,0,172,74073725,1,160,19981000
1724390046451000,10890,1807798037,0,0,172,74073725,1,160,19929000
1724390066623000,10891,1807798197,0,0,172,74073725,1,160,20172000
1724390086322000,10892,1807798357,0,0,172,74073725,1,160,19699000
1724390106603000,10893,1807798517,0,0,172,74073725,1,160,20281000
1724390126663000,10894,1807798677,0,0,172,74073725,1,160,20060000
1724390146523000,10895,1807798837,0,0,172,74073725,1,160,19860000
1724390166594000,10896,1807798997,0,0,172,74073725,1,160,20071000
1724390186257000,10897,1807799157,0,0,172,74073725,1,160,19663000
1724390206574000,10898,1807799317,0,0,172,74073725,1,160,20317000
1724390226328000,10899,1807799477,0,0,172,74073725,1,160,19754000
1724390246474000,10900,1807799637,0,0,172,74073725,1,160,20146000
1724390266550000,10901,1807799797,0,0,172,74073725,1,160,20076000
1724390286476000,10902,1807799957,0,0,172,74073725,1,160,19926000
1724390306980000,10903,1807800117,0,0,172,74073725,1,160,20504000
1724390326534000,10904,1807800277,0,0,172,74073725,1,160,19554000
1724390346572000,10905,1807800437,0,0,172,74073725,1,160,20038000
1724390366723000,10906,1807800597,0,0,172,74073725,1,160,20151000
1724390386485000,10907,1807800757,0,0,172,74073725,1,160,19762000
1724390411548000,10908,1807800917,0,0,172,74073725,1,160,25063000
1724390426605000,10909,1807801077,0,0,172,74073725,1,160,15057000
1724390446575000,10910,1807801237,0,0,172,74073725,1,160,19970000
1724390466560000,10911,1807801397,0,0,172,74073725,1,160,19985000
1724390486567000,10912,1807801557,0,0,172,74073725,1,160,20007000
1724390506578000,10913,1807801717,0,0,172,74073725,1,160,20011000
1724390526337000,10914,1807801877,0,0,172,74073725,1,160,19759000
1724390546740000,10915,1807802037,0,0,172,74073725,1,160,20403000
1724390566600000,10916,1807802197,0,0,172,74073725,1,160,19860000
1724390586462000,10917,1807802357,0,0,172,74073725,1,160,19862000
